documento,idCandidato,ipMesa,puerto
922856843,1,x206m03,10029
60536937,3,x206m03,10031
679885891,2,x206m03,10017
692984102,2,x206m03,10019
478652358,1,x206m03,10021
592793795,2,x206m03,10023
152243698,1,x206m03,10025
875865929,3,x206m03,10027
214063830,1,x206m03,10029
721622859,2,x206m03,10031
917637641,2,x206m03,10017
826286364,2,x206m03,10019
828151374,3,x206m03,10021
901434292,3,x206m03,10023
605300243,2,x206m03,10025
605885544,1,x206m03,10027
226539472,3,x206m03,10029
397948149,2,x206m03,10031
295192146,3,x206m03,10017
853512421,3,x206m03,10019
702262369,1,x206m03,10021
358454921,3,x206m03,10023
202513251,2,x206m03,10025
291036112,1,x206m03,10027
133670809,1,x206m03,10029
583421041,1,x206m03,10031
128099760,2,x206m03,10017
68177632,1,x206m03,10019
58404171,3,x206m03,10021
246818494,3,x206m03,10023
514648358,3,x206m03,10025
386822489,3,x206m03,10027
992212170,3,x206m03,10029
615336949,3,x206m03,10031
426208383,2,x206m03,10017
272918449,3,x206m03,10019
67882915,2,x206m03,10021
919712269,1,x206m03,10023
888454024,2,x206m03,10025
157861173,3,x206m03,10027
999001738,3,x206m03,10029
624750810,3,x206m03,10031
998731971,2,x206m03,10017
50937473,3,x206m03,10019
837235126,1,x206m03,10021
789388036,3,x206m03,10023
128750563,1,x206m03,10025
126858785,1,x206m03,10027
784777079,1,x206m03,10029
49467561,2,x206m03,10031
429877801,3,x206m03,10017
706642360,1,x206m03,10019
801991144,3,x206m03,10021
988120937,3,x206m03,10023
112956224,3,x206m03,10025
932716461,3,x206m03,10027
996369234,1,x206m03,10029
231684937,1,x206m03,10031
681166241,1,x206m03,10017
800162748,2,x206m03,10019
157160959,1,x206m03,10021
529223094,2,x206m03,10023
431269917,2,x206m03,10025
330126229,2,x206m03,10027
635328934,2,x206m03,10029
101537040,3,x206m03,10031
249308436,3,x206m03,10017
377047793,1,x206m03,10019
665941374,1,x206m03,10021
774251447,3,x206m03,10023
853791855,1,x206m03,10025
457771996,2,x206m03,10027
109375927,1,x206m03,10029
514648358,2,x206m03,10031
431116656,1,x206m03,10017
328755540,2,x206m03,10019
82958127,2,x206m03,10021
830726717,3,x206m03,10023
826322399,2,x206m03,10025
451037380,2,x206m03,10027
566286264,2,x206m03,10029
877089113,2,x206m03,10031
454057513,1,x206m03,10017
351069825,3,x206m03,10019
753937975,1,x206m03,10021
873942663,2,x206m03,10023
604435102,3,x206m03,10025
88931764,2,x206m03,10027
939507203,2,x206m03,10029
227798282,3,x206m03,10031
802884163,1,x206m03,10017
358299222,1,x206m03,10019
487032026,3,x206m03,10021
226611025,3,x206m03,10023
704261540,2,x206m03,10025
694581521,3,x206m03,10027
237745643,2,x206m03,10029
503999977,2,x206m03,10031
185311417,1,x206m03,10017
996056970,1,x206m03,10019
448366500,1,x206m03,10021
489999707,3,x206m03,10023
936738425,3,x206m03,10025
807723867,3,x206m03,10027
948306159,1,x206m03,10029
589730954,1,x206m03,10031
848113147,2,x206m03,10017
648885559,2,x206m03,10019
518575193,2,x206m03,10021
204655396,2,x206m03,10023
525944517,2,x206m03,10025
821488417,3,x206m03,10027
607118718,3,x206m03,10029
685054752,1,x206m03,10031
243949466,2,x206m03,10017
558474870,1,x206m03,10019
483495672,1,x206m03,10021
676361622,1,x206m03,10023
746436586,3,x206m03,10025
262559086,1,x206m03,10027
884152539,3,x206m03,10029
516328794,2,x206m03,10031
791904538,3,x206m03,10017
911147824,3,x206m03,10019
929265339,2,x206m03,10021
649966162,1,x206m03,10023
451203393,1,x206m03,10025
373695241,2,x206m03,10027
516040899,2,x206m03,10029
197272240,2,x206m03,10031
364334421,3,x206m03,10017
321335007,2,x206m03,10019
770454408,2,x206m03,10021
311353304,1,x206m03,10023
864070547,1,x206m03,10025
732741932,3,x206m03,10027
837245472,2,x206m03,10029
866005797,2,x206m03,10031
593009216,3,x206m03,10017
538715524,2,x206m03,10019
953155489,1,x206m03,10021
725979748,3,x206m03,10023
709054069,2,x206m03,10025
350735461,2,x206m03,10027
254229477,2,x206m03,10029
908937070,3,x206m03,10031
596126603,1,x206m03,10017
500189883,2,x206m03,10019
642415396,1,x206m03,10021
695188807,2,x206m03,10023
121083254,1,x206m03,10025
130679396,2,x206m03,10027
222499094,1,x206m03,10029
779299674,3,x206m03,10031
613282303,3,x206m03,10017
749818765,2,x206m03,10019
456214668,1,x206m03,10021
803165867,3,x206m03,10023
127548826,2,x206m03,10025
588666626,3,x206m03,10027
214063830,1,x206m03,10029
877284355,1,x206m03,10031
696160504,2,x206m03,10017
543045879,2,x206m03,10019
539724802,1,x206m03,10021
466501075,3,x206m03,10023
770372062,3,x206m03,10025
689764292,2,x206m03,10027
485235871,2,x206m03,10029
691970039,2,x206m03,10031
317757551,1,x206m03,10017
287132424,3,x206m03,10019
864356653,1,x206m03,10021
658057270,1,x206m03,10023
161609447,1,x206m03,10025
132219339,1,x206m03,10027
604925043,1,x206m03,10029
331012517,3,x206m03,10031
163845952,3,x206m03,10017
307108673,2,x206m03,10019
790344416,2,x206m03,10021
287090307,3,x206m03,10023
675676678,1,x206m03,10025
412152985,1,x206m03,10027
201972290,3,x206m03,10029
752220400,2,x206m03,10031
496880368,3,x206m03,10017
253625283,3,x206m03,10019
899966376,1,x206m03,10021
144500280,1,x206m03,10023
777355837,2,x206m03,10025
200952979,2,x206m03,10027
271490375,2,x206m03,10029
568958691,2,x206m03,10031
571830331,1,x206m03,10017
454283637,3,x206m03,10019
801955417,3,x206m03,10021
872140601,2,x206m03,10023
422788004,1,x206m03,10025
999334571,3,x206m03,10027
16057915,2,x206m03,10029
891468686,1,x206m03,10031
400448428,3,x206m03,10017
323363500,3,x206m03,10019
601850328,1,x206m03,10021
526854475,3,x206m03,10023
645541752,2,x206m03,10025
958684111,2,x206m03,10027
200225206,3,x206m03,10029
688082025,1,x206m03,10031
153774928,2,x206m03,10017
803008805,3,x206m03,10019
309527372,1,x206m03,10021
574183074,3,x206m03,10023
802356100,3,x206m03,10025
893254000,2,x206m03,10027
972494084,2,x206m03,10029
926468283,3,x206m03,10031
688582897,2,x206m03,10017
216674304,3,x206m03,10019
681509133,1,x206m03,10021
721927793,1,x206m03,10023
996800128,1,x206m03,10025
20488845,3,x206m03,10027
476700967,3,x206m03,10029
565959248,1,x206m03,10031
907673925,1,x206m03,10017
713787693,2,x206m03,10019
748078860,2,x206m03,10021
200841087,1,x206m03,10023
234832732,1,x206m03,10025
681903152,2,x206m03,10027
992605534,1,x206m03,10029
789086756,3,x206m03,10031
45883793,2,x206m03,10017
255861857,1,x206m03,10019
942645855,1,x206m03,10021
406377846,2,x206m03,10023
392762172,2,x206m03,10025
313805238,2,x206m03,10027
299079909,1,x206m03,10029
462965821,3,x206m03,10031
549123653,3,x206m03,10017
198290371,1,x206m03,10019
255658935,3,x206m03,10021
25850419,2,x206m03,10023
642852674,2,x206m03,10025
311210706,3,x206m03,10027
441522526,1,x206m03,10029
534846976,2,x206m03,10031
12942428,3,x206m03,10017
916504128,1,x206m03,10019
356488876,1,x206m03,10021
184500209,3,x206m03,10023
715619674,3,x206m03,10025
836249694,1,x206m03,10027
152459241,3,x206m03,10029
571460606,3,x206m03,10031
560731167,3,x206m03,10017
194245462,1,x206m03,10019
104911135,2,x206m03,10021
258873030,3,x206m03,10023
543289466,2,x206m03,10025
750591553,2,x206m03,10027
848940809,2,x206m03,10029
104088200,1,x206m03,10031
515797613,1,x206m03,10017
96605271,3,x206m03,10019
68177632,3,x206m03,10021
856283709,1,x206m03,10023
192376606,1,x206m03,10025
172732325,3,x206m03,10027
307332430,1,x206m03,10029
631996647,1,x206m03,10031
366385992,2,x206m03,10017
690842382,1,x206m03,10019
374067162,3,x206m03,10021
742117409,2,x206m03,10023
659036584,2,x206m03,10025
296050050,3,x206m03,10027
812536352,3,x206m03,10029
829689459,2,x206m03,10031
245080865,1,x206m03,10017
821880908,1,x206m03,10019
568030438,1,x206m03,10021
817790589,2,x206m03,10023
354283020,1,x206m03,10025
308948702,1,x206m03,10027
918173307,2,x206m03,10029
638305788,3,x206m03,10031
710557589,2,x206m03,10017
684614861,3,x206m03,10019
107232538,2,x206m03,10021
670367899,3,x206m03,10023
917786997,1,x206m03,10025
838059693,3,x206m03,10027
743788587,3,x206m03,10029
55473371,3,x206m03,10031
656860984,2,x206m03,10017
569304379,1,x206m03,10019
180289907,3,x206m03,10021
25850419,2,x206m03,10023
536320649,1,x206m03,10025
240671099,1,x206m03,10027
800919220,2,x206m03,10029
286883018,3,x206m03,10031
815734928,3,x206m03,10017
975569656,3,x206m03,10019
541002097,2,x206m03,10021
50088925,2,x206m03,10023
303030403,1,x206m03,10025
217017033,3,x206m03,10027
611871212,3,x206m03,10029
99526584,1,x206m03,10031
384666263,2,x206m03,10017
180700046,1,x206m03,10019
723996127,1,x206m03,10021
381105645,1,x206m03,10023
273113676,2,x206m03,10025
342267316,3,x206m03,10027
960191770,2,x206m03,10029
337224373,1,x206m03,10031
403503256,1,x206m03,10017
126522869,2,x206m03,10019
666551938,3,x206m03,10021
679539519,3,x206m03,10023
906345284,2,x206m03,10025
656970595,1,x206m03,10027
565011404,3,x206m03,10029
622857780,3,x206m03,10031
894863084,1,x206m03,10017
734622412,2,x206m03,10019
256473327,3,x206m03,10021
20883519,1,x206m03,10023
631273423,3,x206m03,10025
404006792,2,x206m03,10027
758128705,3,x206m03,10029
956752964,3,x206m03,10031
238059576,3,x206m03,10017
169973932,2,x206m03,10019
285509101,1,x206m03,10021
805884166,2,x206m03,10023
404981525,2,x206m03,10025
445225667,2,x206m03,10027
230046120,3,x206m03,10029
33736504,1,x206m03,10031
184513684,1,x206m03,10017
109840917,1,x206m03,10019
583141367,1,x206m03,10021
622094446,2,x206m03,10023
175507586,3,x206m03,10025
736275199,3,x206m03,10027
461145518,2,x206m03,10029
693419944,1,x206m03,10031
173807183,1,x206m03,10017
693156196,1,x206m03,10019
820645116,1,x206m03,10021
216418172,2,x206m03,10023
261239994,3,x206m03,10025
196432827,2,x206m03,10027
901860656,3,x206m03,10029
693835301,1,x206m03,10031
250531399,2,x206m03,10017
351585651,2,x206m03,10019
941010327,1,x206m03,10021
904964734,2,x206m03,10023
800957258,1,x206m03,10025
305134422,1,x206m03,10027
428031525,1,x206m03,10029
906629581,2,x206m03,10031
946515081,3,x206m03,10017
484983179,3,x206m03,10019
146867226,2,x206m03,10021
794075041,2,x206m03,10023
574826443,2,x206m03,10025
843254833,2,x206m03,10027
298220278,3,x206m03,10029
325440466,1,x206m03,10031
930435791,2,x206m03,10017
448411175,2,x206m03,10019
328806266,3,x206m03,10021
744332578,2,x206m03,10023
963472427,1,x206m03,10025
323363500,1,x206m03,10027
821525984,1,x206m03,10029
315600935,3,x206m03,10031
536444523,1,x206m03,10017
554158398,3,x206m03,10019
101111996,3,x206m03,10021
253177177,1,x206m03,10023
595579231,2,x206m03,10025
666458534,2,x206m03,10027
349175278,1,x206m03,10029
149678664,3,x206m03,10031
174618750,1,x206m03,10017
488430851,3,x206m03,10019
634758422,3,x206m03,10021
882080775,2,x206m03,10023
916377074,1,x206m03,10025
218674026,3,x206m03,10027
516245255,2,x206m03,10029
908428794,2,x206m03,10031
465977854,3,x206m03,10017
227986086,3,x206m03,10019
24342281,2,x206m03,10021
206845040,3,x206m03,10023
219610702,3,x206m03,10025
419143670,3,x206m03,10027
789086756,1,x206m03,10029
100396497,3,x206m03,10031
329087399,1,x206m03,10017
143731911,1,x206m03,10019
191064824,1,x206m03,10021
423360898,2,x206m03,10023
639594188,2,x206m03,10025
674178555,3,x206m03,10027
979508466,2,x206m03,10029
771859393,3,x206m03,10031
57860384,1,x206m03,10017
813704127,2,x206m03,10019
257076544,2,x206m03,10021
213182796,1,x206m03,10023
788506260,2,x206m03,10025
166271164,1,x206m03,10027
616863837,2,x206m03,10029
283905133,3,x206m03,10031
645654353,2,x206m03,10017
491991310,2,x206m03,10019
534350081,1,x206m03,10021
693061880,2,x206m03,10023
383683461,2,x206m03,10025
391825128,1,x206m03,10027
814493996,2,x206m03,10029
307154727,3,x206m03,10031
803733739,1,x206m03,10017
458237027,3,x206m03,10019
202571317,1,x206m03,10021
333021698,2,x206m03,10023
311699753,2,x206m03,10025
573279016,2,x206m03,10027
836883149,3,x206m03,10029
811235219,2,x206m03,10031
670367899,2,x206m03,10017
189030753,1,x206m03,10019
147290971,2,x206m03,10021
152622514,1,x206m03,10023
460742826,3,x206m03,10025
188322939,2,x206m03,10027
542279428,1,x206m03,10029
697464814,3,x206m03,10031
754413202,3,x206m03,10017
232365242,1,x206m03,10019
441522526,2,x206m03,10021
494216530,2,x206m03,10023
152214245,1,x206m03,10025
121541995,2,x206m03,10027
443124174,2,x206m03,10029
406904938,3,x206m03,10031
750591553,2,x206m03,10017
693156196,1,x206m03,10019
191566345,2,x206m03,10021
988799269,3,x206m03,10023
846962055,1,x206m03,10025
464428593,3,x206m03,10027
316555760,1,x206m03,10029
689909401,3,x206m03,10031
42061704,1,x206m03,10017
643872371,3,x206m03,10019
290376918,3,x206m03,10021
268740406,2,x206m03,10023
92284288,1,x206m03,10025
939957190,1,x206m03,10027
335650983,3,x206m03,10029
353097489,2,x206m03,10031
952797777,3,x206m03,10017
124233100,3,x206m03,10019
563239770,2,x206m03,10021
899404038,1,x206m03,10023
40002246,2,x206m03,10025
238775809,2,x206m03,10027
618160074,2,x206m03,10029
252519624,1,x206m03,10031
756844363,3,x206m03,10017
256336822,3,x206m03,10019
693419944,1,x206m03,10021
509692498,3,x206m03,10023
986914098,2,x206m03,10025
496444256,2,x206m03,10027
434187427,1,x206m03,10029
696441388,2,x206m03,10031
616550166,1,x206m03,10017
936026468,2,x206m03,10019
72883183,1,x206m03,10021
297855442,1,x206m03,10023
847353708,1,x206m03,10025
460730886,2,x206m03,10027
764246040,1,x206m03,10029
441085454,3,x206m03,10031
937212893,2,x206m03,10017
84992446,1,x206m03,10019
603573959,1,x206m03,10021
963168753,2,x206m03,10023
22788160,1,x206m03,10025
77465902,1,x206m03,10027
981368844,1,x206m03,10029
727450674,3,x206m03,10031
470139200,1,x206m03,10017
447414502,3,x206m03,10019
921916635,3,x206m03,10021
520397421,1,x206m03,10023
535317419,1,x206m03,10025
615233574,2,x206m03,10027
406954890,2,x206m03,10029
803165867,3,x206m03,10031
397400377,1,x206m03,10017
768151067,1,x206m03,10019
777876397,1,x206m03,10021
581151231,1,x206m03,10023
992010580,2,x206m03,10025
752654247,3,x206m03,10027
663922433,2,x206m03,10029
301475703,1,x206m03,10031
481379802,3,x206m03,10017
573901597,3,x206m03,10019
707636939,3,x206m03,10021
539285385,3,x206m03,10023
569843034,2,x206m03,10025
291404459,2,x206m03,10027
95357672,1,x206m03,10029
345464839,2,x206m03,10031
475766487,3,x206m03,10017
450724065,1,x206m03,10019
42953869,2,x206m03,10021
673215284,2,x206m03,10023
476700967,2,x206m03,10025
45717929,1,x206m03,10027
187443016,3,x206m03,10029
26240872,1,x206m03,10031
146302456,2,x206m03,10017
574854142,1,x206m03,10019
202576711,2,x206m03,10021
717260062,2,x206m03,10023
206893086,1,x206m03,10025
826214431,2,x206m03,10027
715911255,1,x206m03,10029
554669317,1,x206m03,10031
97573476,2,x206m03,10017
315699806,3,x206m03,10019
703598412,3,x206m03,10021
755798627,3,x206m03,10023
508598162,1,x206m03,10025
200819425,3,x206m03,10027
466432641,1,x206m03,10029
574305128,3,x206m03,10031
686267213,1,x206m03,10017
669841320,3,x206m03,10019
809310847,2,x206m03,10021
138486976,1,x206m03,10023
830657493,1,x206m03,10025
84435258,2,x206m03,10027
687922812,1,x206m03,10029
912512257,1,x206m03,10031
252519624,2,x206m03,10017
300409148,3,x206m03,10019
273720867,2,x206m03,10021
943876059,2,x206m03,10023
15625073,3,x206m03,10025
733857634,3,x206m03,10027
211850265,1,x206m03,10029
904396382,2,x206m03,10031
645984899,2,x206m03,10017
328702257,1,x206m03,10019
625646527,2,x206m03,10021
198892873,2,x206m03,10023
422036203,2,x206m03,10025
240671099,1,x206m03,10027
174618750,3,x206m03,10029
999260228,1,x206m03,10031
684614861,2,x206m03,10017
295904526,1,x206m03,10019
234364464,2,x206m03,10021
999657232,3,x206m03,10023
903160539,3,x206m03,10025
511528158,2,x206m03,10027
434491328,1,x206m03,10029
822276184,3,x206m03,10031
653331341,2,x206m03,10017
400215165,1,x206m03,10019
36438871,3,x206m03,10021
934382062,1,x206m03,10023
311694478,3,x206m03,10025
603763642,2,x206m03,10027
721927793,3,x206m03,10029
108675574,2,x206m03,10031
164320223,2,x206m03,10017
401472579,1,x206m03,10019
553758060,1,x206m03,10021
628534675,3,x206m03,10023
562983926,2,x206m03,10025
175824253,2,x206m03,10027
809000532,1,x206m03,10029
439292895,2,x206m03,10031
911476175,2,x206m03,10017
150771754,1,x206m03,10019
552666973,2,x206m03,10021
864356653,2,x206m03,10023
146861492,3,x206m03,10025
464428593,2,x206m03,10027
518387004,1,x206m03,10029
633272197,3,x206m03,10031
595579231,2,x206m03,10017
147103531,3,x206m03,10019
480797848,3,x206m03,10021
780902047,2,x206m03,10023
164775004,1,x206m03,10025
338631138,2,x206m03,10027
634999900,3,x206m03,10029
854454655,2,x206m03,10031
814247673,2,x206m03,10017
52804836,1,x206m03,10019
511331350,2,x206m03,10021
719761979,1,x206m03,10023
864869952,3,x206m03,10025
203500724,2,x206m03,10027
654027566,2,x206m03,10029
245491087,1,x206m03,10031
876652173,2,x206m03,10017
58251533,3,x206m03,10019
243112092,1,x206m03,10021
394272508,3,x206m03,10023
330900488,2,x206m03,10025
82731523,1,x206m03,10027
587906508,3,x206m03,10029
660886955,3,x206m03,10031
610683278,1,x206m03,10017
973466422,1,x206m03,10019
425786056,1,x206m03,10021
852808508,1,x206m03,10023
298282378,2,x206m03,10025
337730843,2,x206m03,10027
536444523,2,x206m03,10029
569642382,3,x206m03,10031
690345091,2,x206m03,10017
995290186,2,x206m03,10019
437606672,2,x206m03,10021
723526349,2,x206m03,10023
602007101,1,x206m03,10025
504226552,2,x206m03,10027
908464463,2,x206m03,10029
855809233,2,x206m03,10031
539953962,2,x206m03,10017
144529182,1,x206m03,10019
563632895,2,x206m03,10021
444293510,2,x206m03,10023
416253011,3,x206m03,10025
754206303,3,x206m03,10027
428702898,3,x206m03,10029
459579058,2,x206m03,10031
846661509,1,x206m03,10017
536507253,1,x206m03,10019
381535250,2,x206m03,10021
800042917,1,x206m03,10023
771784494,3,x206m03,10025
830726717,3,x206m03,10027
597708804,3,x206m03,10029
475180884,2,x206m03,10031
386147033,3,x206m03,10017
870511281,3,x206m03,10019
160834866,3,x206m03,10021
656072911,1,x206m03,10023
558985086,3,x206m03,10025
443560891,1,x206m03,10027
665941374,3,x206m03,10029
112487346,1,x206m03,10031
700350036,3,x206m03,10017
417741830,2,x206m03,10019
665414352,2,x206m03,10021
936026468,1,x206m03,10023
905653852,2,x206m03,10025
436051416,3,x206m03,10027
121490694,3,x206m03,10029
234393362,3,x206m03,10031
840846535,2,x206m03,10017
888004890,3,x206m03,10019
890437926,1,x206m03,10021
754413202,2,x206m03,10023
425786056,1,x206m03,10025
725618450,1,x206m03,10027
498293006,2,x206m03,10029
771859393,1,x206m03,10031
191452084,3,x206m03,10017
749941236,1,x206m03,10019
798535344,2,x206m03,10021
368785640,2,x206m03,10023
315962463,3,x206m03,10025
376676838,3,x206m03,10027
409793719,3,x206m03,10029
406032786,1,x206m03,10031
751264319,2,x206m03,10017
167385809,3,x206m03,10019
868425531,3,x206m03,10021
77465902,2,x206m03,10023
802944388,3,x206m03,10025
822276184,2,x206m03,10027
495273077,3,x206m03,10029
364296269,2,x206m03,10031
243263378,2,x206m03,10017
661140706,3,x206m03,10019
675237728,3,x206m03,10021
900280604,3,x206m03,10023
246562096,2,x206m03,10025
670257172,2,x206m03,10027
869515708,1,x206m03,10029
900280604,2,x206m03,10031
613731938,3,x206m03,10017
505382297,2,x206m03,10019
100607663,1,x206m03,10021
759693557,3,x206m03,10023
918355967,1,x206m03,10025
314742517,2,x206m03,10027
887587564,3,x206m03,10029
887587564,1,x206m03,10031
603273172,3,x206m03,10017
48954062,3,x206m03,10019
887643044,2,x206m03,10021
494216530,3,x206m03,10023
851112307,2,x206m03,10025
872866909,1,x206m03,10027
702776113,1,x206m03,10029
287176934,2,x206m03,10031
980053751,3,x206m03,10017
950547659,1,x206m03,10019
659840833,1,x206m03,10021
331039908,2,x206m03,10023
240849105,2,x206m03,10025
940557953,2,x206m03,10027
731484480,3,x206m03,10029
122135959,2,x206m03,10031
623434781,1,x206m03,10017
460730886,1,x206m03,10019
831301923,1,x206m03,10021
906802806,3,x206m03,10023
679847195,2,x206m03,10025
493209668,2,x206m03,10027
98523845,2,x206m03,10029
523318649,3,x206m03,10031
751786782,2,x206m03,10017
466246425,2,x206m03,10019
890375817,3,x206m03,10021
321497544,3,x206m03,10023
789515279,1,x206m03,10025
506990553,3,x206m03,10027
562368855,3,x206m03,10029
771034635,3,x206m03,10031
940557953,2,x206m03,10017
678672724,3,x206m03,10019
948306159,1,x206m03,10021
441284490,2,x206m03,10023
771186194,2,x206m03,10025
729539756,2,x206m03,10027
554430970,2,x206m03,10029
56805902,1,x206m03,10031
704977378,3,x206m03,10017
415555000,3,x206m03,10019
814956817,3,x206m03,10021
544403010,3,x206m03,10023
993313548,1,x206m03,10025
441202953,3,x206m03,10027
254055922,1,x206m03,10029
758901118,2,x206m03,10031
943374834,3,x206m03,10017
510395628,3,x206m03,10019
531162512,3,x206m03,10021
233147259,3,x206m03,10023
737446622,2,x206m03,10025
292701836,1,x206m03,10027
501006311,1,x206m03,10029
282646008,3,x206m03,10031
570944358,1,x206m03,10017
226539472,2,x206m03,10019
467332627,3,x206m03,10021
489320712,1,x206m03,10023
993543812,3,x206m03,10025
292374449,1,x206m03,10027
613068350,1,x206m03,10029
696693999,2,x206m03,10031
563337542,2,x206m03,10017
845265158,1,x206m03,10019
724100997,2,x206m03,10021
944732503,3,x206m03,10023
653518480,1,x206m03,10025
958469411,2,x206m03,10027
553952950,2,x206m03,10029
449595552,3,x206m03,10031
915589720,2,x206m03,10017
618160074,1,x206m03,10019
621184213,1,x206m03,10021
936454992,3,x206m03,10023
487197302,2,x206m03,10025
437837101,3,x206m03,10027
330924670,2,x206m03,10029
384685407,3,x206m03,10031
615006864,2,x206m03,10017
768151067,3,x206m03,10019
330240587,3,x206m03,10021
498293006,2,x206m03,10023
795394679,3,x206m03,10025
74806622,1,x206m03,10027
754927005,2,x206m03,10029
862603318,3,x206m03,10031
928419260,1,x206m03,10017
491991310,2,x206m03,10019
905679827,1,x206m03,10021
508697775,1,x206m03,10023
964335824,3,x206m03,10025
183291540,3,x206m03,10027
610796158,3,x206m03,10029
558626310,3,x206m03,10031
743356217,2,x206m03,10017
751133600,3,x206m03,10019
428369331,1,x206m03,10021
581625314,1,x206m03,10023
19816165,3,x206m03,10025
488736103,3,x206m03,10027
417289940,1,x206m03,10029
486756295,2,x206m03,10031
801589637,3,x206m03,10017
273624104,1,x206m03,10019
928786123,1,x206m03,10021
828151374,1,x206m03,10023
185767117,2,x206m03,10025
970708888,1,x206m03,10027
74806622,1,x206m03,10029
271494118,3,x206m03,10031
917663482,1,x206m03,10017
973944703,2,x206m03,10019
388883660,3,x206m03,10021
94010836,2,x206m03,10023
100768535,1,x206m03,10025
554158398,1,x206m03,10027
509779689,2,x206m03,10029
932820495,1,x206m03,10031
937993862,1,x206m03,10017
381535250,3,x206m03,10019
511114515,2,x206m03,10021
645541752,1,x206m03,10023
603763642,3,x206m03,10025
308513750,2,x206m03,10027
125488560,2,x206m03,10029
888488778,1,x206m03,10031
45717929,3,x206m03,10017
181899322,3,x206m03,10019
834017179,1,x206m03,10021
456074115,2,x206m03,10023
822002823,3,x206m03,10025
166361807,3,x206m03,10027
993176392,2,x206m03,10029
836249694,2,x206m03,10031
705626404,1,x206m03,10017
578648316,3,x206m03,10019
34157602,3,x206m03,10021
659536728,2,x206m03,10023
224950608,2,x206m03,10025
511081511,3,x206m03,10027
712530418,3,x206m03,10029
890435659,3,x206m03,10031
114701145,1,x206m03,10017
572659240,1,x206m03,10019
955242341,1,x206m03,10021
261406812,3,x206m03,10023
865090824,2,x206m03,10025
924194673,2,x206m03,10027
515416766,2,x206m03,10029
458593730,2,x206m03,10031
786764739,3,x206m03,10017
72883183,2,x206m03,10019
535996385,3,x206m03,10021
426208383,2,x206m03,10023
977508998,3,x206m03,10025
151323798,2,x206m03,10027
259599327,1,x206m03,10029
880770776,2,x206m03,10031
415210310,2,x206m03,10017
420566745,1,x206m03,10019
785098208,3,x206m03,10021
551855290,2,x206m03,10023
953584840,1,x206m03,10025
858318111,1,x206m03,10027
953282037,3,x206m03,10029
796735643,2,x206m03,10031
534596452,3,x206m03,10017
648875159,3,x206m03,10019
569843034,3,x206m03,10021
973732112,2,x206m03,10023
556899466,2,x206m03,10025
829983179,1,x206m03,10027
583940919,3,x206m03,10029
359480806,3,x206m03,10031
648736287,3,x206m03,10017
441867677,3,x206m03,10019
625131447,2,x206m03,10021
95501784,2,x206m03,10023
269774615,1,x206m03,10025
49677412,3,x206m03,10027
518615583,1,x206m03,10029
907110724,3,x206m03,10031
863105765,3,x206m03,10017
767648857,3,x206m03,10019
508095639,1,x206m03,10021
651719922,2,x206m03,10023
919154236,2,x206m03,10025
557030910,2,x206m03,10027
617712362,2,x206m03,10029
900595752,1,x206m03,10031
446333814,3,x206m03,10017
527140192,1,x206m03,10019
729779989,3,x206m03,10021
271562324,3,x206m03,10023
205127057,1,x206m03,10025
443498385,3,x206m03,10027
416952802,3,x206m03,10029
667067492,2,x206m03,10031
485684556,1,x206m03,10017
183762519,2,x206m03,10019
173986653,1,x206m03,10021
721927793,1,x206m03,10023
505881103,3,x206m03,10025
854826260,1,x206m03,10027
670498092,2,x206m03,10029
496525786,1,x206m03,10031
67882915,2,x206m03,10017
43202537,3,x206m03,10019
488653789,2,x206m03,10021
693156196,3,x206m03,10023
382394145,2,x206m03,10025
272918449,3,x206m03,10027
60889571,3,x206m03,10029
784221855,1,x206m03,10031
998731971,3,x206m03,10017
284606291,3,x206m03,10019
191064824,2,x206m03,10021
394579047,2,x206m03,10023
658903129,1,x206m03,10025
161998092,2,x206m03,10027
621542426,3,x206m03,10029
606707046,3,x206m03,10031
221048034,1,x206m03,10017
867922164,1,x206m03,10019
399410600,1,x206m03,10021
531604615,1,x206m03,10023
684215572,1,x206m03,10025
789515279,1,x206m03,10027
895093864,1,x206m03,10029
929067848,3,x206m03,10031
951992162,3,x206m03,10017
165977746,2,x206m03,10019
426423048,2,x206m03,10021
358291962,1,x206m03,10023
823523729,2,x206m03,10025
273657236,1,x206m03,10027
116223069,1,x206m03,10029
596957794,3,x206m03,10031
570673207,2,x206m03,10017
931977301,3,x206m03,10019
75967852,1,x206m03,10021
141473569,3,x206m03,10023
106495230,3,x206m03,10025
873768518,3,x206m03,10027
141314615,3,x206m03,10029
317842784,1,x206m03,10031
849176960,2,x206m03,10017
719051645,1,x206m03,10019
953155489,2,x206m03,10021
375651943,3,x206m03,10023
758252031,1,x206m03,10025
496913756,1,x206m03,10027
571460606,3,x206m03,10029
919034392,1,x206m03,10031
47249438,2,x206m03,10017
449877009,3,x206m03,10019
675865863,3,x206m03,10021
546305130,1,x206m03,10023
159027962,3,x206m03,10025
314758735,1,x206m03,10027
799897928,3,x206m03,10029
700490498,2,x206m03,10031
513095151,1,x206m03,10017
572510862,2,x206m03,10019
508095639,2,x206m03,10021
769364170,1,x206m03,10023
542743206,1,x206m03,10025
280301582,3,x206m03,10027
534596452,3,x206m03,10029
790829813,1,x206m03,10031
139337654,2,x206m03,10017
755629188,2,x206m03,10019
656835914,2,x206m03,10021
131875169,3,x206m03,10023
