documento,idCandidato,ipMesa,puerto
685278070,3,x206m03,10027
522935839,3,x206m03,10029
137186159,1,x206m03,10031
489090743,1,x206m03,10017
246189171,3,x206m03,10019
171792303,3,x206m03,10021
542279428,2,x206m03,10023
310893104,3,x206m03,10025
918996842,1,x206m03,10027
450955650,1,x206m03,10029
495837170,3,x206m03,10031
243454598,2,x206m03,10017
905695620,3,x206m03,10019
963459696,3,x206m03,10021
247355028,1,x206m03,10023
507100701,3,x206m03,10025
546292786,1,x206m03,10027
133243790,1,x206m03,10029
167579259,2,x206m03,10031
875978200,1,x206m03,10017
579696787,3,x206m03,10019
436239729,2,x206m03,10021
179801455,3,x206m03,10023
190742312,1,x206m03,10025
487283842,3,x206m03,10027
172384941,3,x206m03,10029
705910104,2,x206m03,10031
283589250,1,x206m03,10017
450955650,1,x206m03,10019
398616912,1,x206m03,10021
788895438,1,x206m03,10023
941225308,1,x206m03,10025
795430099,3,x206m03,10027
888548359,3,x206m03,10029
735763566,1,x206m03,10031
651719922,3,x206m03,10017
350329198,2,x206m03,10019
351906969,2,x206m03,10021
527886362,2,x206m03,10023
363189321,3,x206m03,10025
945253713,3,x206m03,10027
475964659,2,x206m03,10029
624644527,1,x206m03,10031
504018811,1,x206m03,10017
239718587,3,x206m03,10019
775043855,2,x206m03,10021
927012887,3,x206m03,10023
839119342,1,x206m03,10025
515601246,2,x206m03,10027
141298470,2,x206m03,10029
358320687,1,x206m03,10031
153353413,1,x206m03,10017
644109309,3,x206m03,10019
600031004,1,x206m03,10021
714117462,1,x206m03,10023
223815186,3,x206m03,10025
894260779,1,x206m03,10027
303136038,2,x206m03,10029
119654201,1,x206m03,10031
128431616,3,x206m03,10017
649691864,1,x206m03,10019
465954474,2,x206m03,10021
195318554,1,x206m03,10023
295904526,3,x206m03,10025
420566745,3,x206m03,10027
460020681,1,x206m03,10029
992041068,3,x206m03,10031
787892482,3,x206m03,10017
863120466,3,x206m03,10019
50088925,3,x206m03,10021
375253581,1,x206m03,10023
838698238,1,x206m03,10025
261789134,1,x206m03,10027
681903152,2,x206m03,10029
755770576,3,x206m03,10031
996800128,1,x206m03,10017
391493370,1,x206m03,10019
302610224,1,x206m03,10021
435138147,3,x206m03,10023
835032394,1,x206m03,10025
200952979,2,x206m03,10027
181506255,2,x206m03,10029
992038253,3,x206m03,10031
558985086,1,x206m03,10017
587906508,1,x206m03,10019
286883018,3,x206m03,10021
632999680,2,x206m03,10023
434187427,1,x206m03,10025
246256360,2,x206m03,10027
489779980,3,x206m03,10029
153873715,1,x206m03,10031
134840394,2,x206m03,10017
609403524,3,x206m03,10019
605245038,2,x206m03,10021
191566345,3,x206m03,10023
643074034,3,x206m03,10025
828133370,1,x206m03,10027
96810987,1,x206m03,10029
391386231,1,x206m03,10031
35166608,2,x206m03,10017
904396382,1,x206m03,10019
128656002,3,x206m03,10021
828133370,3,x206m03,10023
457658608,3,x206m03,10025
159708973,2,x206m03,10027
10034696,3,x206m03,10029
107330606,1,x206m03,10031
814223117,1,x206m03,10017
125356408,3,x206m03,10019
277182600,3,x206m03,10021
875063583,1,x206m03,10023
662555638,1,x206m03,10025
149437923,2,x206m03,10027
825866728,3,x206m03,10029
604435102,3,x206m03,10031
979484151,3,x206m03,10017
225648485,3,x206m03,10019
880349737,2,x206m03,10021
58520670,1,x206m03,10023
331039908,3,x206m03,10025
934737011,2,x206m03,10027
412743055,1,x206m03,10029
766230617,3,x206m03,10031
642852674,2,x206m03,10017
996056970,2,x206m03,10019
330126229,2,x206m03,10021
329802519,1,x206m03,10023
731484480,2,x206m03,10025
543289466,3,x206m03,10027
520168934,3,x206m03,10029
423360898,1,x206m03,10031
581274469,3,x206m03,10017
187981479,1,x206m03,10019
99861684,2,x206m03,10021
759018446,2,x206m03,10023
944344232,1,x206m03,10025
881124049,3,x206m03,10027
215345419,3,x206m03,10029
538351126,2,x206m03,10031
397631553,2,x206m03,10017
746307541,3,x206m03,10019
953584840,3,x206m03,10021
283875243,1,x206m03,10023
159494888,2,x206m03,10025
239064330,2,x206m03,10027
493939932,2,x206m03,10029
241579226,2,x206m03,10031
720713875,2,x206m03,10017
398283570,3,x206m03,10019
765762636,2,x206m03,10021
197618708,3,x206m03,10023
915045090,1,x206m03,10025
218674026,1,x206m03,10027
829903138,2,x206m03,10029
841382956,1,x206m03,10031
266921589,3,x206m03,10017
154885058,3,x206m03,10019
356510707,1,x206m03,10021
948072037,1,x206m03,10023
542048906,2,x206m03,10025
460020681,3,x206m03,10027
451203393,1,x206m03,10029
572510862,2,x206m03,10031
323597104,2,x206m03,10017
746199449,2,x206m03,10019
703115438,1,x206m03,10021
567450860,1,x206m03,10023
499054596,1,x206m03,10025
263875633,2,x206m03,10027
726971293,1,x206m03,10029
648207527,1,x206m03,10031
476060987,2,x206m03,10017
366344208,3,x206m03,10019
855162303,3,x206m03,10021
621184213,2,x206m03,10023
327907358,1,x206m03,10025
17998887,2,x206m03,10027
656970595,1,x206m03,10029
261073318,3,x206m03,10031
807364581,2,x206m03,10017
936826479,3,x206m03,10019
849705643,2,x206m03,10021
631647771,1,x206m03,10023
729822633,2,x206m03,10025
809310847,1,x206m03,10027
952444536,1,x206m03,10029
421281473,2,x206m03,10031
97917136,3,x206m03,10017
182220625,3,x206m03,10019
810395684,3,x206m03,10021
896207206,1,x206m03,10023
395865701,1,x206m03,10025
268877527,1,x206m03,10027
748103360,3,x206m03,10029
945211811,3,x206m03,10031
276044415,1,x206m03,10017
513826448,2,x206m03,10019
370928842,1,x206m03,10021
460742826,1,x206m03,10023
276921669,3,x206m03,10025
442135432,3,x206m03,10027
274701757,2,x206m03,10029
466093684,2,x206m03,10031
378004021,1,x206m03,10017
465028827,3,x206m03,10019
171737746,2,x206m03,10021
763412837,3,x206m03,10023
298470329,2,x206m03,10025
97252225,1,x206m03,10027
153629527,3,x206m03,10029
996369234,2,x206m03,10031
527184434,3,x206m03,10017
680907465,1,x206m03,10019
362417305,3,x206m03,10021
868425531,1,x206m03,10023
896525176,2,x206m03,10025
668062625,2,x206m03,10027
167666624,2,x206m03,10029
803541490,2,x206m03,10031
572659240,3,x206m03,10017
627109288,2,x206m03,10019
557845896,3,x206m03,10021
420566745,2,x206m03,10023
484099042,3,x206m03,10025
857208916,2,x206m03,10027
460217341,1,x206m03,10029
802978274,1,x206m03,10031
59108809,1,x206m03,10017
896345184,2,x206m03,10019
979192184,1,x206m03,10021
526854475,1,x206m03,10023
268877527,1,x206m03,10025
442884265,1,x206m03,10027
828534571,1,x206m03,10029
744621642,1,x206m03,10031
125928246,3,x206m03,10017
110699937,3,x206m03,10019
655995020,1,x206m03,10021
211552595,1,x206m03,10023
129567194,2,x206m03,10025
23981943,3,x206m03,10027
138486976,1,x206m03,10029
121336507,3,x206m03,10031
604112393,2,x206m03,10017
497538751,3,x206m03,10019
796079705,3,x206m03,10021
116781789,1,x206m03,10023
690229733,3,x206m03,10025
291057255,1,x206m03,10027
172587030,3,x206m03,10029
777119562,1,x206m03,10031
854237179,3,x206m03,10017
732252168,3,x206m03,10019
218994030,2,x206m03,10021
617384447,3,x206m03,10023
441284490,2,x206m03,10025
167369331,3,x206m03,10027
40002246,2,x206m03,10029
545924736,3,x206m03,10031
675564233,2,x206m03,10017
752409604,3,x206m03,10019
609393868,1,x206m03,10021
645778387,1,x206m03,10023
883542700,3,x206m03,10025
492529764,1,x206m03,10027
765583679,3,x206m03,10029
225591187,3,x206m03,10031
617892381,1,x206m03,10017
40804323,3,x206m03,10019
468430281,2,x206m03,10021
172636482,3,x206m03,10023
294723598,2,x206m03,10025
227798282,2,x206m03,10027
282864352,1,x206m03,10029
251893343,2,x206m03,10031
669623601,2,x206m03,10017
448411175,1,x206m03,10019
250531399,2,x206m03,10021
719356207,1,x206m03,10023
660557317,1,x206m03,10025
38674227,1,x206m03,10027
257657737,3,x206m03,10029
166827018,2,x206m03,10031
887238353,2,x206m03,10017
899404038,3,x206m03,10019
208551134,2,x206m03,10021
933372594,2,x206m03,10023
879805323,1,x206m03,10025
872866909,2,x206m03,10027
947367760,1,x206m03,10029
552666973,1,x206m03,10031
289580226,1,x206m03,10017
724170759,1,x206m03,10019
698641767,2,x206m03,10021
277614986,1,x206m03,10023
682161826,2,x206m03,10025
446493827,3,x206m03,10027
163922260,3,x206m03,10029
688864482,2,x206m03,10031
739854267,2,x206m03,10017
790450250,3,x206m03,10019
850217707,3,x206m03,10021
914683034,3,x206m03,10023
892756446,1,x206m03,10025
909848655,2,x206m03,10027
651624187,1,x206m03,10029
843041338,3,x206m03,10031
635347183,2,x206m03,10017
42061704,2,x206m03,10019
571531851,1,x206m03,10021
367774393,2,x206m03,10023
386570398,2,x206m03,10025
565593706,2,x206m03,10027
517015912,2,x206m03,10029
718879910,1,x206m03,10031
321554057,1,x206m03,10017
20883519,3,x206m03,10019
209130338,2,x206m03,10021
165977746,1,x206m03,10023
180217493,1,x206m03,10025
119886412,3,x206m03,10027
732028410,3,x206m03,10029
353162532,1,x206m03,10031
980287137,3,x206m03,10017
963346538,2,x206m03,10019
629687663,1,x206m03,10021
297892251,3,x206m03,10023
356395221,3,x206m03,10025
109840917,3,x206m03,10027
170529407,1,x206m03,10029
257076544,2,x206m03,10031
776500141,1,x206m03,10017
799135361,3,x206m03,10019
645984899,3,x206m03,10021
400218235,2,x206m03,10023
573653830,3,x206m03,10025
378631634,2,x206m03,10027
239272889,1,x206m03,10029
135354616,3,x206m03,10031
547397430,2,x206m03,10017
57875945,1,x206m03,10019
745769153,1,x206m03,10021
263104612,1,x206m03,10023
205127057,3,x206m03,10025
883764605,1,x206m03,10027
122618591,2,x206m03,10029
137184509,3,x206m03,10031
937212893,1,x206m03,10017
896207206,2,x206m03,10019
156325642,1,x206m03,10021
125360425,3,x206m03,10023
875541041,2,x206m03,10025
685054752,3,x206m03,10027
624529198,1,x206m03,10029
705910104,3,x206m03,10031
552882061,1,x206m03,10017
471415557,2,x206m03,10019
94000876,2,x206m03,10021
133047098,2,x206m03,10023
467145698,1,x206m03,10025
972494084,1,x206m03,10027
637717117,1,x206m03,10029
181506255,2,x206m03,10031
118212397,3,x206m03,10017
918996842,3,x206m03,10019
391474538,1,x206m03,10021
666551938,2,x206m03,10023
690842382,1,x206m03,10025
509492026,1,x206m03,10027
330924670,1,x206m03,10029
770454408,1,x206m03,10031
775772805,3,x206m03,10017
472955570,2,x206m03,10019
791914522,1,x206m03,10021
184625208,1,x206m03,10023
103712930,2,x206m03,10025
256177381,3,x206m03,10027
380367026,3,x206m03,10029
69367561,3,x206m03,10031
729053798,3,x206m03,10017
555733424,1,x206m03,10019
218869199,2,x206m03,10021
868037447,2,x206m03,10023
34198261,3,x206m03,10025
201061291,3,x206m03,10027
405113630,2,x206m03,10029
516640548,3,x206m03,10031
480797848,3,x206m03,10017
281641365,1,x206m03,10019
93783957,1,x206m03,10021
388483573,3,x206m03,10023
683541747,1,x206m03,10025
532661127,1,x206m03,10027
488701411,3,x206m03,10029
642359176,2,x206m03,10031
938036437,1,x206m03,10017
974098546,1,x206m03,10019
724536207,1,x206m03,10021
594653061,2,x206m03,10023
504084332,3,x206m03,10025
935154921,1,x206m03,10027
607822781,3,x206m03,10029
714668631,1,x206m03,10031
822276184,3,x206m03,10017
270199457,3,x206m03,10019
725065665,1,x206m03,10021
534250684,3,x206m03,10023
222635395,2,x206m03,10025
890437926,1,x206m03,10027
777649195,1,x206m03,10029
632951347,3,x206m03,10031
500530847,1,x206m03,10017
732741932,2,x206m03,10019
998919168,3,x206m03,10021
712985629,1,x206m03,10023
709269354,1,x206m03,10025
869422083,3,x206m03,10027
543741407,2,x206m03,10029
460909463,2,x206m03,10031
570291542,1,x206m03,10017
972076676,3,x206m03,10019
262559086,2,x206m03,10021
609944961,1,x206m03,10023
750399336,1,x206m03,10025
198892873,3,x206m03,10027
737488988,2,x206m03,10029
919154236,2,x206m03,10031
935990355,1,x206m03,10017
407982511,3,x206m03,10019
780983167,1,x206m03,10021
726668243,2,x206m03,10023
561611192,2,x206m03,10025
632999680,2,x206m03,10027
684614861,3,x206m03,10029
411618296,3,x206m03,10031
278854889,3,x206m03,10017
819380188,2,x206m03,10019
202925393,3,x206m03,10021
454283637,1,x206m03,10023
222499094,1,x206m03,10025
259691786,1,x206m03,10027
478652358,3,x206m03,10029
747857943,1,x206m03,10031
551724578,2,x206m03,10017
540356718,1,x206m03,10019
878279301,2,x206m03,10021
509625457,2,x206m03,10023
880796189,2,x206m03,10025
165036929,1,x206m03,10027
954682493,3,x206m03,10029
728035414,3,x206m03,10031
600655461,2,x206m03,10017
782254076,1,x206m03,10019
936738425,2,x206m03,10021
92068456,1,x206m03,10023
724343125,3,x206m03,10025
530264603,1,x206m03,10027
896964078,2,x206m03,10029
77465902,2,x206m03,10031
643619860,3,x206m03,10017
658782326,2,x206m03,10019
625524957,2,x206m03,10021
918249519,2,x206m03,10023
374808131,3,x206m03,10025
232102282,1,x206m03,10027
741464258,3,x206m03,10029
214870510,3,x206m03,10031
69605883,3,x206m03,10017
395315168,3,x206m03,10019
657202524,1,x206m03,10021
609232864,1,x206m03,10023
932716461,2,x206m03,10025
107330606,3,x206m03,10027
505509304,1,x206m03,10029
858318111,3,x206m03,10031
771777554,1,x206m03,10017
734293172,1,x206m03,10019
276865874,1,x206m03,10021
236653592,1,x206m03,10023
532814864,2,x206m03,10025
896481356,2,x206m03,10027
144529182,3,x206m03,10029
625140202,2,x206m03,10031
377653103,1,x206m03,10017
165226700,2,x206m03,10019
690229733,1,x206m03,10021
415066287,2,x206m03,10023
203834523,3,x206m03,10025
310528274,3,x206m03,10027
969972092,1,x206m03,10029
62662949,3,x206m03,10031
577838025,3,x206m03,10017
342282889,2,x206m03,10019
929420755,3,x206m03,10021
112956224,1,x206m03,10023
104088200,2,x206m03,10025
188818594,1,x206m03,10027
255028436,2,x206m03,10029
693032358,1,x206m03,10031
225609075,3,x206m03,10017
10885288,1,x206m03,10019
929359998,3,x206m03,10021
488336204,1,x206m03,10023
879869760,3,x206m03,10025
231188849,1,x206m03,10027
969626045,1,x206m03,10029
676330068,3,x206m03,10031
152214245,3,x206m03,10017
194940752,2,x206m03,10019
530262200,1,x206m03,10021
620240791,1,x206m03,10023
173948945,2,x206m03,10025
259599327,2,x206m03,10027
124097692,1,x206m03,10029
447288768,3,x206m03,10031
176853648,2,x206m03,10017
659536728,1,x206m03,10019
662215007,3,x206m03,10021
161005615,1,x206m03,10023
656805858,2,x206m03,10025
223759459,2,x206m03,10027
140471930,3,x206m03,10029
496444256,3,x206m03,10031
152622514,2,x206m03,10017
351674932,2,x206m03,10019
888326944,3,x206m03,10021
486005443,1,x206m03,10023
702729459,1,x206m03,10025
965791710,2,x206m03,10027
88316296,1,x206m03,10029
84122909,3,x206m03,10031
869106665,2,x206m03,10017
354522921,3,x206m03,10019
407728955,2,x206m03,10021
913255170,1,x206m03,10023
580392229,2,x206m03,10025
368239684,3,x206m03,10027
317329858,1,x206m03,10029
416520198,3,x206m03,10031
679247038,1,x206m03,10017
399552343,2,x206m03,10019
853048737,3,x206m03,10021
269648134,1,x206m03,10023
871471677,1,x206m03,10025
922629744,3,x206m03,10027
393330841,3,x206m03,10029
923072563,3,x206m03,10031
587771082,3,x206m03,10017
886793321,1,x206m03,10019
843461843,1,x206m03,10021
827492311,1,x206m03,10023
269656355,3,x206m03,10025
460730886,1,x206m03,10027
355725006,2,x206m03,10029
821848017,3,x206m03,10031
893693716,2,x206m03,10017
114701145,2,x206m03,10019
128162683,1,x206m03,10021
559480651,2,x206m03,10023
454522681,3,x206m03,10025
428333652,3,x206m03,10027
479171670,2,x206m03,10029
518615583,2,x206m03,10031
294723598,3,x206m03,10017
971660289,3,x206m03,10019
256991059,1,x206m03,10021
399297671,3,x206m03,10023
126855959,3,x206m03,10025
560275134,1,x206m03,10027
735763566,3,x206m03,10029
700146251,2,x206m03,10031
659045303,3,x206m03,10017
962162521,3,x206m03,10019
729293462,3,x206m03,10021
125356408,2,x206m03,10023
198013676,2,x206m03,10025
414042332,2,x206m03,10027
657690525,2,x206m03,10029
61101671,1,x206m03,10031
166361807,2,x206m03,10017
566286264,1,x206m03,10019
33061636,3,x206m03,10021
393682240,3,x206m03,10023
331061647,1,x206m03,10025
758128705,1,x206m03,10027
646932545,3,x206m03,10029
476700967,1,x206m03,10031
594703043,1,x206m03,10017
835940681,3,x206m03,10019
390163797,1,x206m03,10021
848990858,1,x206m03,10023
835210738,2,x206m03,10025
630457289,3,x206m03,10027
367774393,2,x206m03,10029
502318242,3,x206m03,10031
334066756,3,x206m03,10017
879336151,2,x206m03,10019
774713686,1,x206m03,10021
792128843,2,x206m03,10023
269660196,2,x206m03,10025
173839795,1,x206m03,10027
859242594,1,x206m03,10029
349873822,1,x206m03,10031
903041039,2,x206m03,10017
190991290,1,x206m03,10019
323914412,3,x206m03,10021
349175278,3,x206m03,10023
687178795,3,x206m03,10025
239272889,3,x206m03,10027
511254035,3,x206m03,10029
810638773,1,x206m03,10031
917663482,1,x206m03,10017
546069945,3,x206m03,10019
993313548,2,x206m03,10021
832043658,3,x206m03,10023
315600935,3,x206m03,10025
770245989,1,x206m03,10027
433347029,2,x206m03,10029
787245700,2,x206m03,10031
253316506,1,x206m03,10017
516147541,2,x206m03,10019
135397865,2,x206m03,10021
613751895,1,x206m03,10023
685011899,2,x206m03,10025
163666250,3,x206m03,10027
68177632,1,x206m03,10029
148989496,3,x206m03,10031
113878620,3,x206m03,10017
207693048,2,x206m03,10019
306280846,2,x206m03,10021
725979748,3,x206m03,10023
556045689,2,x206m03,10025
510679534,3,x206m03,10027
245716270,1,x206m03,10029
382273574,1,x206m03,10031
297006776,3,x206m03,10017
485684556,3,x206m03,10019
368344788,1,x206m03,10021
773139515,1,x206m03,10023
598216378,1,x206m03,10025
596126603,2,x206m03,10027
488336204,3,x206m03,10029
282646008,2,x206m03,10031
588453162,1,x206m03,10017
680011290,3,x206m03,10019
368344788,2,x206m03,10021
903506963,2,x206m03,10023
257616856,2,x206m03,10025
673023798,1,x206m03,10027
446836870,2,x206m03,10029
729599853,2,x206m03,10031
653316836,3,x206m03,10017
385466587,3,x206m03,10019
730941615,3,x206m03,10021
458180389,3,x206m03,10023
107330606,3,x206m03,10025
147727840,2,x206m03,10027
312783334,3,x206m03,10029
535860585,1,x206m03,10031
475964659,3,x206m03,10017
770403360,2,x206m03,10019
45717929,1,x206m03,10021
454135007,2,x206m03,10023
955488987,1,x206m03,10025
667037045,2,x206m03,10027
669165682,2,x206m03,10029
675550605,1,x206m03,10031
358640898,1,x206m03,10017
715045524,1,x206m03,10019
659840833,3,x206m03,10021
255540749,2,x206m03,10023
152459241,3,x206m03,10025
392056556,1,x206m03,10027
121296006,3,x206m03,10029
740116571,1,x206m03,10031
225648485,1,x206m03,10017
935102431,2,x206m03,10019
146817077,1,x206m03,10021
513826448,3,x206m03,10023
358563506,1,x206m03,10025
235784507,2,x206m03,10027
258197792,1,x206m03,10029
452705298,2,x206m03,10031
658782326,1,x206m03,10017
656285259,3,x206m03,10019
543045879,2,x206m03,10021
657599375,2,x206m03,10023
657629021,1,x206m03,10025
775011315,2,x206m03,10027
961498236,1,x206m03,10029
488430851,2,x206m03,10031
197530422,2,x206m03,10017
421511998,2,x206m03,10019
66086750,2,x206m03,10021
926184164,3,x206m03,10023
88542585,2,x206m03,10025
515501900,3,x206m03,10027
539953962,1,x206m03,10029
306931312,3,x206m03,10031
700279694,2,x206m03,10017
108675574,3,x206m03,10019
748103360,3,x206m03,10021
190439832,3,x206m03,10023
496913756,1,x206m03,10025
988233786,1,x206m03,10027
552753038,3,x206m03,10029
568023793,2,x206m03,10031
72798396,3,x206m03,10017
627442108,1,x206m03,10019
501955690,3,x206m03,10021
138486976,3,x206m03,10023
610514053,3,x206m03,10025
890885048,1,x206m03,10027
583800488,3,x206m03,10029
943199359,2,x206m03,10031
198892873,1,x206m03,10017
644217290,2,x206m03,10019
620801493,1,x206m03,10021
863788086,3,x206m03,10023
195435400,3,x206m03,10025
850217707,2,x206m03,10027
377653103,2,x206m03,10029
951399819,2,x206m03,10031
478561117,2,x206m03,10017
218632605,2,x206m03,10019
309527372,2,x206m03,10021
989382898,2,x206m03,10023
744332578,3,x206m03,10025
751264319,1,x206m03,10027
998202784,2,x206m03,10029
492529764,2,x206m03,10031
74302459,1,x206m03,10017
505329556,3,x206m03,10019
982282353,2,x206m03,10021
95501784,2,x206m03,10023
669565460,1,x206m03,10025
295226553,1,x206m03,10027
613954088,3,x206m03,10029
276044415,1,x206m03,10031
738065504,3,x206m03,10017
293765662,3,x206m03,10019
578894315,2,x206m03,10021
525327937,2,x206m03,10023
847423484,1,x206m03,10025
198448785,3,x206m03,10027
502318242,1,x206m03,10029
792261260,1,x206m03,10031
506249244,2,x206m03,10017
545673900,2,x206m03,10019
379993289,1,x206m03,10021
191564041,1,x206m03,10023
241659186,2,x206m03,10025
881117770,1,x206m03,10027
163158977,2,x206m03,10029
371795893,3,x206m03,10031
838426051,3,x206m03,10017
196432827,2,x206m03,10019
349175278,3,x206m03,10021
22204726,2,x206m03,10023
689909401,2,x206m03,10025
341149766,2,x206m03,10027
186800046,3,x206m03,10029
168419953,2,x206m03,10031
120594935,2,x206m03,10017
854072253,1,x206m03,10019
774349120,3,x206m03,10021
985637448,2,x206m03,10023
980287137,2,x206m03,10025
466442376,3,x206m03,10027
802880355,1,x206m03,10029
268602416,3,x206m03,10031
419042038,3,x206m03,10017
256991059,1,x206m03,10019
809205788,2,x206m03,10021
820954879,3,x206m03,10023
238059576,2,x206m03,10025
275598038,3,x206m03,10027
718494131,1,x206m03,10029
463148109,1,x206m03,10031
826279174,1,x206m03,10017
486855376,3,x206m03,10019
631647771,3,x206m03,10021
979870825,2,x206m03,10023
221022948,1,x206m03,10025
189030753,1,x206m03,10027
209364591,2,x206m03,10029
400808054,2,x206m03,10031
454522681,3,x206m03,10017
645541752,1,x206m03,10019
664061909,1,x206m03,10021
452078083,1,x206m03,10023
718288383,3,x206m03,10025
341691132,1,x206m03,10027
926898733,3,x206m03,10029
741062806,2,x206m03,10031
586122722,1,x206m03,10017
619425638,1,x206m03,10019
884188093,2,x206m03,10021
401861737,3,x206m03,10023
255540749,1,x206m03,10025
303305162,2,x206m03,10027
343608538,1,x206m03,10029
834748191,2,x206m03,10031
